1.1294 , 37.5346
2.2588 , 37.9216
3.3882 , 38.3085
4.5176 , 38.6955
5.647 , 39.0825
6.7764 , 39.4694
7.9058 , 39.8564
9.0352 , 40.2434
10.1646 , 40.6303
11.294 , 41.0173
12.4234 , 41.4043
13.5528 , 41.7912
14.6822 , 42.1782
15.8116 , 42.5652
16.941 , 42.9521
18.0704 , 43.3391
19.1998 , 43.7261
20.3292 , 44.113
21.4586 , 44.5
22.588 , 44.887
23.7174 , 45.2739
24.8468 , 45.6609
25.9762 , 46.0479
27.1056 , 46.4348
28.235 , 46.8218
29.3644 , 47.2087
30.4938 , 47.5957
31.6232 , 47.9827
32.7526 , 48.3696
33.882 , 48.7566
35.0114 , 49.1436
36.1408 , 49.6912
37.2702 , 50.2923
38.3996 , 50.8934
39.529 , 51.4946
40.6584 , 52.0957
41.7878 , 52.6968
42.9172 , 53.298
44.0466 , 53.8991
45.176 , 54.5002
46.3054 , 55.1014
47.4348 , 55.7025
48.5642 , 56.3036
49.6936 , 56.9047
50.823 , 57.5059
51.9524 , 58.107
53.0818 , 58.7081
54.2112 , 59.3093
55.3406 , 59.9104
56.47 , 60.5115
57.5994 , 61.1127
58.7288 , 61.7138
59.8582 , 62.3149
60.9876 , 62.9161
62.117 , 63.5172
63.2464 , 64.1183
64.3758 , 64.7194
65.5052 , 65.3206
66.6346 , 65.9217
67.764 , 66.5228
68.8934 , 67.124
70.0228 , 67.7251
71.1522 , 68.6014
72.2816 , 69.753
73.411 , 70.9045
74.5404 , 72.0561
75.6698 , 73.2076
76.7992 , 74.3592
77.9286 , 75.5107
79.058 , 76.6623
80.1874 , 77.8138
81.3168 , 78.9653
82.4462 , 80.1169
83.5756 , 81.2684
84.705 , 82.42
85.8344 , 83.5715
86.9638 , 84.7231
88.0932 , 85.8746
89.2226 , 87.0262
90.352 , 88.1777
91.4814 , 89.3293
92.6108 , 90.4808
93.7402 , 91.6323
94.8696 , 92.7839
95.999 , 93.9354
97.1284 , 95.087
98.2578 , 96.2385
99.3872 , 97.3901
100.517 , 98.5416
101.646 , 99.6932
102.775 , 100.845
103.905 , 101.996
105.034 , 103.148
106.164 , 104.297
107.293 , 105.438
108.422 , 106.58
109.552 , 107.721
110.681 , 108.863
111.811 , 110.004
