1 , 56.3303
2 , 56.4227
3 , 56.5152
4 , 56.6076
5 , 56.7
6 , 56.7925
7 , 56.8849
8 , 56.9773
9 , 57.0698
10 , 57.1622
11 , 57.2546
12 , 57.3471
13 , 57.4395
14 , 57.5319
15 , 57.6244
16 , 57.7168
17 , 57.8092
18 , 57.9017
19 , 57.9941
20 , 58.0865
21 , 58.179
22 , 58.2714
23 , 58.4541
24 , 58.6446
25 , 58.843
26 , 59.0493
27 , 59.2634
28 , 59.4853
29 , 59.7151
30 , 59.9527
31 , 60.1982
32 , 60.4515
33 , 60.7127
34 , 60.9818
35 , 61.2586
36 , 61.5434
37 , 61.836
38 , 62.1364
39 , 62.4447
40 , 62.7608
41 , 63.0848
42 , 63.4166
43 , 63.7563
44 , 64.1038
45 , 64.4784
46 , 64.8626
47 , 65.2563
48 , 65.6595
49 , 66.0723
50 , 66.4946
51 , 66.9264
52 , 67.3677
53 , 67.8186
54 , 68.279
55 , 68.7489
56 , 69.2283
57 , 69.7173
58 , 70.2157
59 , 70.7237
60 , 71.2413
61 , 71.7683
62 , 72.3049
63 , 72.851
64 , 73.4067
65 , 73.9718
66 , 74.5465
67 , 75.1331
68 , 75.7293
69 , 76.3353
70 , 76.951
71 , 77.5765
72 , 78.2116
73 , 78.8565
74 , 79.5111
75 , 80.1755
76 , 80.8496
77 , 81.5334
78 , 82.2269
79 , 82.9301
80 , 83.6431
81 , 84.3658
82 , 85.0983
83 , 85.8404
84 , 86.5923
85 , 87.3539
86 , 88.1253
87 , 88.9064
88 , 89.6972
89 , 90.5082
90 , 91.33
91 , 92.1623
92 , 93.0054
93 , 93.859
94 , 94.7233
95 , 95.5983
96 , 96.4839
97 , 97.3801
98 , 98.287
99 , 99.2046
100 , 100.133
