0 , 56.0298 , 56.0298 , 56.0298
0.5 , 56.0883 , 61.7099 , 89.9125
1 , 56.262 , 70.1739 , 104.743
1.5 , 56.5461 , 77.4097 , 106.975
2 , 56.9329 , 84.023 , 107.599
2.5 , 57.4124 , 89.8422 , 107.851
3 , 57.9727 , 94.6311 , 107.898
3.5 , 58.6011 , 98.3757 , 107.784
4 , 59.2846 , 101.185 , 107.529
4.5 , 60.0105 , 103.212 , 107.153
5 , 60.7671 , 104.62 , 106.681
